,17%,25%,50%,75%,83%
rho.bIS[Waves Human Density Molokai],-0.523837032,-0.384078335,0.00374605,0.398501146,0.532453718
rho.bIS[Waves x Waves Human Density Molokai],-0.523643757,-0.383521429,0.008422838,0.39746567,0.536016138
rho.bIS[Human Density Human Density Molokai],1,1,1,1,1
rho.bIS[Intercept Intercept Niihau],1,1,1,1,1
rho.bIS[Coral Intercept Niihau],-0.518779146,-0.359246478,0.082662758,0.509856856,0.645358819
rho.bIS[Coral x Coral Intercept Niihau],-0.555026088,-0.406445092,0.032668408,0.467336196,0.610821561
rho.bIS[Sand Intercept Niihau],-0.579061679,-0.428508148,0.012484563,0.438414549,0.586335727
rho.bIS[CCA Intercept Niihau],-0.569661746,-0.420140017,0.011309371,0.44890945,0.595461176
rho.bIS[Depth Intercept Niihau],-0.596971741,-0.466134293,-0.06152252,0.363924292,0.507783355
rho.bIS[Complexity Intercept Niihau],-0.725252979,-0.610340175,-0.19589739,0.313695546,0.493314989
rho.bIS[Water Clarity Intercept Niihau],-0.616201529,-0.478939233,-0.055184162,0.384677571,0.539230809
rho.bIS[SST Intercept Niihau],-0.608917407,-0.470089417,-0.038510758,0.400827779,0.558378504
rho.bIS[Waves Intercept Niihau],-0.602463753,-0.467899382,-0.035505143,0.401795446,0.557570503
rho.bIS[Waves x Waves Intercept Niihau],-0.579412515,-0.440144287,-0.022460184,0.416892469,0.563107435
rho.bIS[Human Density Intercept Niihau],-0.448773384,-0.292686643,0.157235816,0.554154627,0.680348589
rho.bIS[Intercept Coral Niihau],-0.518779146,-0.359246478,0.082662758,0.509856856,0.645358819
rho.bIS[Coral Coral Niihau],1,1,1,1,1
rho.bIS[Coral x Coral Coral Niihau],-0.617907659,-0.469442216,-0.010275945,0.449445304,0.601887145
rho.bIS[Sand Coral Niihau],-0.613094734,-0.460312153,-0.006461644,0.461979295,0.615144363
rho.bIS[CCA Coral Niihau],-0.617925787,-0.467650613,-0.015613895,0.447299854,0.601025558
rho.bIS[Depth Coral Niihau],-0.569226981,-0.423513699,0.006525011,0.447491357,0.590688551
rho.bIS[Complexity Coral Niihau],-0.692592838,-0.539309525,0.009784235,0.536099559,0.686539096
rho.bIS[Water Clarity Coral Niihau],-0.597826152,-0.448996439,0.004440901,0.458185417,0.604374853
rho.bIS[SST Coral Niihau],-0.607808673,-0.459728692,0.004537533,0.462679523,0.613386597
rho.bIS[Waves Coral Niihau],-0.609158327,-0.458491891,0.00110557,0.456415969,0.605610084
rho.bIS[Waves x Waves Coral Niihau],-0.595192233,-0.446229007,0.003681639,0.457148432,0.600933492
rho.bIS[Human Density Coral Niihau],-0.62300231,-0.484261054,-0.033785453,0.422962421,0.575619418
rho.bIS[Intercept Coral x Coral Niihau],-0.555026088,-0.406445092,0.032668408,0.467336196,0.610821561
rho.bIS[Coral Coral x Coral Niihau],-0.617907659,-0.469442216,-0.010275945,0.449445304,0.601887145
rho.bIS[Coral x Coral Coral x Coral Niihau],1,1,1,1,1
rho.bIS[Sand Coral x Coral Niihau],-0.613322409,-0.458485545,0.003210498,0.474237756,0.620258198
rho.bIS[CCA Coral x Coral Niihau],-0.61502699,-0.460837747,0.00758872,0.468579047,0.614833857
rho.bIS[Depth Coral x Coral Niihau],-0.580237642,-0.429612238,0.009235233,0.441216031,0.589847849
rho.bIS[Complexity Coral x Coral Niihau],-0.689356632,-0.53659505,0.006260145,0.551571788,0.699225031
rho.bIS[Water Clarity Coral x Coral Niihau],-0.604535584,-0.456606026,-0.00207565,0.454785813,0.605771639
rho.bIS[SST Coral x Coral Niihau],-0.619043219,-0.465006266,-0.000590769,0.464416091,0.613481036
rho.bIS[Waves Coral x Coral Niihau],-0.603489933,-0.454818941,0.009909159,0.465575985,0.617191111
rho.bIS[Waves x Waves Coral x Coral Niihau],-0.609420236,-0.459705193,-0.00330052,0.454658915,0.601834695
rho.bIS[Human Density Coral x Coral Niihau],-0.612750651,-0.468527376,-0.020985942,0.435258165,0.590432555
rho.bIS[Intercept Sand Niihau],-0.579061679,-0.428508148,0.012484563,0.438414549,0.586335727
rho.bIS[Coral Sand Niihau],-0.613094734,-0.460312153,-0.006461644,0.461979295,0.615144363
rho.bIS[Coral x Coral Sand Niihau],-0.613322409,-0.458485545,0.003210498,0.474237756,0.620258198
rho.bIS[Sand Sand Niihau],1,1,1,1,1
rho.bIS[CCA Sand Niihau],-0.617253651,-0.461153819,0.009877012,0.472406971,0.62062749
rho.bIS[Depth Sand Niihau],-0.618004685,-0.480492232,-0.040901029,0.397775608,0.552539056
rho.bIS[Complexity Sand Niihau],-0.758331146,-0.630044283,-0.145257704,0.436478604,0.619039247
rho.bIS[Water Clarity Sand Niihau],-0.621340605,-0.473708477,-0.0225317,0.436097427,0.594135623
rho.bIS[SST Sand Niihau],-0.624750322,-0.469581085,0.003077571,0.473756924,0.621617655
rho.bIS[Waves Sand Niihau],-0.608151552,-0.453233593,0.015666338,0.48051923,0.630353739
rho.bIS[Waves x Waves Sand Niihau],-0.607468144,-0.453692951,0.001528931,0.465128196,0.610976057
rho.bIS[Human Density Sand Niihau],-0.611195206,-0.465815054,-0.018286253,0.445790103,0.598514873
rho.bIS[Intercept CCA Niihau],-0.569661746,-0.420140017,0.011309371,0.44890945,0.595461176
rho.bIS[Coral CCA Niihau],-0.617925787,-0.467650613,-0.015613895,0.447299854,0.601025558
rho.bIS[Coral x Coral CCA Niihau],-0.61502699,-0.460837747,0.00758872,0.468579047,0.614833857
rho.bIS[Sand CCA Niihau],-0.617253651,-0.461153819,0.009877012,0.472406971,0.62062749
rho.bIS[CCA CCA Niihau],1,1,1,1,1
rho.bIS[Depth CCA Niihau],-0.569412244,-0.42143261,0.014476406,0.450880448,0.597720793
rho.bIS[Complexity CCA Niihau],-0.744091155,-0.616348118,-0.111272064,0.461078803,0.633192569
rho.bIS[Water Clarity CCA Niihau],-0.621443376,-0.472918858,-0.020751609,0.431194286,0.58569334
rho.bIS[SST CCA Niihau],-0.611304932,-0.464696515,0.010593251,0.468636293,0.625560392
rho.bIS[Waves CCA Niihau],-0.601281174,-0.456715364,0.009168428,0.467490291,0.621393286
rho.bIS[Waves x Waves CCA Niihau],-0.607506023,-0.457505945,0.005274222,0.455518698,0.609853568
rho.bIS[Human Density CCA Niihau],-0.612007774,-0.466850788,-0.018656354,0.441327503,0.593651445
rho.bIS[Intercept Depth Niihau],-0.596971741,-0.466134293,-0.06152252,0.363924292,0.507783355
rho.bIS[Coral Depth Niihau],-0.569226981,-0.423513699,0.006525011,0.447491357,0.590688551
rho.bIS[Coral x Coral Depth Niihau],-0.580237642,-0.429612238,0.009235233,0.441216031,0.589847849
rho.bIS[Sand Depth Niihau],-0.618004685,-0.480492232,-0.040901029,0.397775608,0.552539056
rho.bIS[CCA Depth Niihau],-0.569412244,-0.42143261,0.014476406,0.450880448,0.597720793
rho.bIS[Depth Depth Niihau],1,1,1,1,1
rho.bIS[Complexity Depth Niihau],-0.509816393,-0.326492796,0.185221209,0.615860533,0.735603284
rho.bIS[Water Clarity Depth Niihau],-0.596604761,-0.454149294,-0.038251755,0.400772347,0.550688904
rho.bIS[SST Depth Niihau],-0.584356216,-0.439268317,-0.005516817,0.428121478,0.581686581
rho.bIS[Waves Depth Niihau],-0.590484792,-0.445561064,-0.009229488,0.426083647,0.568867449
rho.bIS[Waves x Waves Depth Niihau],-0.5876591,-0.449464562,-0.016544875,0.413517524,0.561337611
rho.bIS[Human Density Depth Niihau],-0.554296485,-0.408192026,0.023632989,0.455936547,0.594090295
rho.bIS[Intercept Complexity Niihau],-0.725252979,-0.610340175,-0.19589739,0.313695546,0.493314989
rho.bIS[Coral Complexity Niihau],-0.692592838,-0.539309525,0.009784235,0.536099559,0.686539096
rho.bIS[Coral x Coral Complexity Niihau],-0.689356632,-0.53659505,0.006260145,0.551571788,0.699225031
rho.bIS[Sand Complexity Niihau],-0.758331146,-0.630044283,-0.145257704,0.436478604,0.619039247
rho.bIS[CCA Complexity Niihau],-0.744091155,-0.616348118,-0.111272064,0.461078803,0.633192569
rho.bIS[Depth Complexity Niihau],-0.509816393,-0.326492796,0.185221209,0.615860533,0.735603284
rho.bIS[Complexity Complexity Niihau],1,1,1,1,1
rho.bIS[Water Clarity Complexity Niihau],-0.568233592,-0.383097976,0.176834206,0.631611819,0.75081125
rho.bIS[SST Complexity Niihau],-0.695546844,-0.543549153,-0.0085352,0.546589703,0.697223802
rho.bIS[Waves Complexity Niihau],-0.719844327,-0.58097243,-0.076520612,0.480700459,0.648761037
rho.bIS[Waves x Waves Complexity Niihau],-0.695002793,-0.54838011,-0.038367565,0.498707032,0.658538332
rho.bIS[Human Density Complexity Niihau],-0.5969044,-0.421247556,0.134948574,0.608927043,0.732115483
rho.bIS[Intercept Water Clarity Niihau],-0.616201529,-0.478939233,-0.055184162,0.384677571,0.539230809
rho.bIS[Coral Water Clarity Niihau],-0.597826152,-0.448996439,0.004440901,0.458185417,0.604374853
rho.bIS[Coral x Coral Water Clarity Niihau],-0.604535584,-0.456606026,-0.00207565,0.454785813,0.605771639
rho.bIS[Sand Water Clarity Niihau],-0.621340605,-0.473708477,-0.0225317,0.436097427,0.594135623
rho.bIS[CCA Water Clarity Niihau],-0.621443376,-0.472918858,-0.020751609,0.431194286,0.58569334
rho.bIS[Depth Water Clarity Niihau],-0.596604761,-0.454149294,-0.038251755,0.400772347,0.550688904
rho.bIS[Complexity Water Clarity Niihau],-0.568233592,-0.383097976,0.176834206,0.631611819,0.75081125
rho.bIS[Water Clarity Water Clarity Niihau],1,1,1,1,1
rho.bIS[SST Water Clarity Niihau],-0.608198416,-0.4644532,-0.00442726,0.456452051,0.602047411
rho.bIS[Waves Water Clarity Niihau],-0.621356463,-0.476284518,-0.023154748,0.424626799,0.579099426
rho.bIS[Waves x Waves Water Clarity Niihau],-0.617465554,-0.474385935,-0.020701871,0.424091191,0.575313709
rho.bIS[Human Density Water Clarity Niihau],-0.569028336,-0.416923216,0.033366402,0.47018288,0.614215761
rho.bIS[Intercept SST Niihau],-0.608917407,-0.470089417,-0.038510758,0.400827779,0.558378504
rho.bIS[Coral SST Niihau],-0.607808673,-0.459728692,0.004537533,0.462679523,0.613386597
rho.bIS[Coral x Coral SST Niihau],-0.619043219,-0.465006266,-0.000590769,0.464416091,0.613481036
rho.bIS[Sand SST Niihau],-0.624750322,-0.469581085,0.003077571,0.473756924,0.621617655
rho.bIS[CCA SST Niihau],-0.611304932,-0.464696515,0.010593251,0.468636293,0.625560392
rho.bIS[Depth SST Niihau],-0.584356216,-0.439268317,-0.005516817,0.428121478,0.581686581
rho.bIS[Complexity SST Niihau],-0.695546844,-0.543549153,-0.0085352,0.546589703,0.697223802
rho.bIS[Water Clarity SST Niihau],-0.608198416,-0.4644532,-0.00442726,0.456452051,0.602047411
rho.bIS[SST SST Niihau],1,1,1,1,1
rho.bIS[Waves SST Niihau],-0.610985114,-0.456205944,0.014903995,0.467584094,0.617113689
rho.bIS[Waves x Waves SST Niihau],-0.606387675,-0.461439806,-0.004058949,0.453919829,0.611149762
rho.bIS[Human Density SST Niihau],-0.58370051,-0.433342118,0.017536865,0.472137084,0.614503142
rho.bIS[Intercept Waves Niihau],-0.602463753,-0.467899382,-0.035505143,0.401795446,0.557570503
rho.bIS[Coral Waves Niihau],-0.609158327,-0.458491891,0.00110557,0.456415969,0.605610084
rho.bIS[Coral x Coral Waves Niihau],-0.603489933,-0.454818941,0.009909159,0.465575985,0.617191111
rho.bIS[Sand Waves Niihau],-0.608151552,-0.453233593,0.015666338,0.48051923,0.630353739
rho.bIS[CCA Waves Niihau],-0.601281174,-0.456715364,0.009168428,0.467490291,0.621393286
rho.bIS[Depth Waves Niihau],-0.590484792,-0.445561064,-0.009229488,0.426083647,0.568867449
rho.bIS[Complexity Waves Niihau],-0.719844327,-0.58097243,-0.076520612,0.480700459,0.648761037
rho.bIS[Water Clarity Waves Niihau],-0.621356463,-0.476284518,-0.023154748,0.424626799,0.579099426
rho.bIS[SST Waves Niihau],-0.610985114,-0.456205944,0.014903995,0.467584094,0.617113689
rho.bIS[Waves Waves Niihau],1,1,1,1,1
rho.bIS[Waves x Waves Waves Niihau],-0.636376311,-0.490500868,-0.037677683,0.414746044,0.574179925
rho.bIS[Human Density Waves Niihau],-0.592151006,-0.443443899,0.013361945,0.457832395,0.605000665
rho.bIS[Intercept Waves x Waves Niihau],-0.579412515,-0.440144287,-0.022460184,0.416892469,0.563107435
rho.bIS[Coral Waves x Waves Niihau],-0.595192233,-0.446229007,0.003681639,0.457148432,0.600933492
rho.bIS[Coral x Coral Waves x Waves Niihau],-0.609420236,-0.459705193,-0.00330052,0.454658915,0.601834695
rho.bIS[Sand Waves x Waves Niihau],-0.607468144,-0.453692951,0.001528931,0.465128196,0.610976057
rho.bIS[CCA Waves x Waves Niihau],-0.607506023,-0.457505945,0.005274222,0.455518698,0.609853568
rho.bIS[Depth Waves x Waves Niihau],-0.5876591,-0.449464562,-0.016544875,0.413517524,0.561337611
rho.bIS[Complexity Waves x Waves Niihau],-0.695002793,-0.54838011,-0.038367565,0.498707032,0.658538332
rho.bIS[Water Clarity Waves x Waves Niihau],-0.617465554,-0.474385935,-0.020701871,0.424091191,0.575313709
rho.bIS[SST Waves x Waves Niihau],-0.606387675,-0.461439806,-0.004058949,0.453919829,0.611149762
rho.bIS[Waves Waves x Waves Niihau],-0.636376311,-0.490500868,-0.037677683,0.414746044,0.574179925
rho.bIS[Waves x Waves Waves x Waves Niihau],1,1,1,1,1
rho.bIS[Human Density Waves x Waves Niihau],-0.588597232,-0.43935881,0.007661357,0.454486129,0.598301155
rho.bIS[Intercept Human Density Niihau],-0.448773384,-0.292686643,0.157235816,0.554154627,0.680348589
rho.bIS[Coral Human Density Niihau],-0.62300231,-0.484261054,-0.033785453,0.422962421,0.575619418
rho.bIS[Coral x Coral Human Density Niihau],-0.612750651,-0.468527376,-0.020985942,0.435258165,0.590432555
rho.bIS[Sand Human Density Niihau],-0.611195206,-0.465815054,-0.018286253,0.445790103,0.598514873
rho.bIS[CCA Human Density Niihau],-0.612007774,-0.466850788,-0.018656354,0.441327503,0.593651445
rho.bIS[Depth Human Density Niihau],-0.554296485,-0.408192026,0.023632989,0.455936547,0.594090295
rho.bIS[Complexity Human Density Niihau],-0.5969044,-0.421247556,0.134948574,0.608927043,0.732115483
rho.bIS[Water Clarity Human Density Niihau],-0.569028336,-0.416923216,0.033366402,0.47018288,0.614215761
rho.bIS[SST Human Density Niihau],-0.58370051,-0.433342118,0.017536865,0.472137084,0.614503142
rho.bIS[Waves Human Density Niihau],-0.592151006,-0.443443899,0.013361945,0.457832395,0.605000665
rho.bIS[Waves x Waves Human Density Niihau],-0.588597232,-0.43935881,0.007661357,0.454486129,0.598301155
rho.bIS[Human Density Human Density Niihau],1,1,1,1,1
rho.bIS[Intercept Intercept Oahu],1,1,1,1,1
rho.bIS[Coral Intercept Oahu],-0.560525485,-0.428152757,-0.030373073,0.373207113,0.512314763
rho.bIS[Coral x Coral Intercept Oahu],-0.56882468,-0.42802405,-0.020053299,0.401768497,0.545176743
rho.bIS[Sand Intercept Oahu],-0.525605769,-0.381401117,0.034310757,0.442296912,0.572223116
rho.bIS[CCA Intercept Oahu],-0.514570033,-0.36361159,0.056446052,0.464153951,0.598713647
rho.bIS[Depth Intercept Oahu],-0.468233593,-0.326465524,0.076721403,0.451587327,0.574853922
rho.bIS[Complexity Intercept Oahu],-0.43072924,-0.279358135,0.124302314,0.499169588,0.619035059
rho.bIS[Water Clarity Intercept Oahu],-0.37929288,-0.212664924,0.220075405,0.58474189,0.690864169
rho.bIS[SST Intercept Oahu],-0.576717675,-0.43938258,-0.03399665,0.391287691,0.533866737
rho.bIS[Waves Intercept Oahu],-0.56642231,-0.42774105,-0.012700996,0.40627834,0.547548315
rho.bIS[Waves x Waves Intercept Oahu],-0.555260999,-0.414597739,-0.000147731,0.416093941,0.557538448
rho.bIS[Human Density Intercept Oahu],-0.548798008,-0.404027213,0.014394595,0.407032343,0.541222197
rho.bIS[Intercept Coral Oahu],-0.560525485,-0.428152757,-0.030373073,0.373207113,0.512314763
rho.bIS[Coral Coral Oahu],1,1,1,1,1
rho.bIS[Coral x Coral Coral Oahu],-0.579633259,-0.442631831,-0.05012422,0.352583324,0.492532959
rho.bIS[Sand Coral Oahu],-0.516360352,-0.380639915,0.013782016,0.403151952,0.541579045
rho.bIS[CCA Coral Oahu],-0.529469621,-0.394780665,0.00614079,0.398739302,0.531800292
rho.bIS[Depth Coral Oahu],-0.524718101,-0.386186502,-0.004623191,0.37427214,0.511218228
rho.bIS[Complexity Coral Oahu],-0.530945757,-0.398179105,-0.01825447,0.367785724,0.504403848
rho.bIS[Water Clarity Coral Oahu],-0.565548742,-0.431043399,-0.039176257,0.367383634,0.515181598
rho.bIS[SST Coral Oahu],-0.53376336,-0.398270543,-0.000975003,0.38991315,0.530880627
rho.bIS[Waves Coral Oahu],-0.522791345,-0.387667387,0.007414232,0.392743332,0.530767316
rho.bIS[Waves x Waves Coral Oahu],-0.529135246,-0.395135135,-0.001806341,0.393493893,0.531562199
rho.bIS[Human Density Coral Oahu],-0.538231608,-0.402004485,-0.012920403,0.376772213,0.514854141
rho.bIS[Intercept Coral x Coral Oahu],-0.56882468,-0.42802405,-0.020053299,0.401768497,0.545176743
rho.bIS[Coral Coral x Coral Oahu],-0.579633259,-0.442631831,-0.05012422,0.352583324,0.492532959
rho.bIS[Coral x Coral Coral x Coral Oahu],1,1,1,1,1
rho.bIS[Sand Coral x Coral Oahu],-0.538391497,-0.402015824,0.00158825,0.401659944,0.541641865
rho.bIS[CCA Coral x Coral Oahu],-0.548116003,-0.405703802,0.000556257,0.401840934,0.544301284
rho.bIS[Depth Coral x Coral Oahu],-0.538032704,-0.398565837,-0.008830129,0.383666048,0.518666109
rho.bIS[Complexity Coral x Coral Oahu],-0.544775861,-0.407463197,-0.017566319,0.378922429,0.51601962
rho.bIS[Water Clarity Coral x Coral Oahu],-0.568723671,-0.428518293,-0.016923122,0.402724763,0.551407629
rho.bIS[SST Coral x Coral Oahu],-0.547620257,-0.403996776,0.003255908,0.410382866,0.545219429
rho.bIS[Waves Coral x Coral Oahu],-0.54897324,-0.408589589,0.004692663,0.409180355,0.547386707
rho.bIS[Waves x Waves Coral x Coral Oahu],-0.547613942,-0.408348964,-0.000921222,0.405438769,0.543536219
rho.bIS[Human Density Coral x Coral Oahu],-0.545136852,-0.408199524,-0.011398415,0.399050518,0.537404774
rho.bIS[Intercept Sand Oahu],-0.525605769,-0.381401117,0.034310757,0.442296912,0.572223116
rho.bIS[Coral Sand Oahu],-0.516360352,-0.380639915,0.013782016,0.403151952,0.541579045
rho.bIS[Coral x Coral Sand Oahu],-0.538391497,-0.402015824,0.00158825,0.401659944,0.541641865
rho.bIS[Sand Sand Oahu],1,1,1,1,1
rho.bIS[CCA Sand Oahu],-0.536791702,-0.40268017,0.004087951,0.407805052,0.547436407
rho.bIS[Depth Sand Oahu],-0.520882255,-0.382199784,0.007713314,0.394166053,0.524348846
rho.bIS[Complexity Sand Oahu],-0.525809671,-0.388628353,0.001571869,0.395600785,0.531210846
rho.bIS[Water Clarity Sand Oahu],-0.546239774,-0.402683411,0.007497473,0.420195494,0.56209279
rho.bIS[SST Sand Oahu],-0.539995738,-0.399513487,0.002357874,0.406609381,0.545925289
rho.bIS[Waves Sand Oahu],-0.539514385,-0.401730682,0.006466735,0.406698049,0.543648733
rho.bIS[Waves x Waves Sand Oahu],-0.541312206,-0.400631147,0.00341547,0.405565974,0.544058752
rho.bIS[Human Density Sand Oahu],-0.533495817,-0.392577343,0.00402149,0.40877729,0.546141976
rho.bIS[Intercept CCA Oahu],-0.514570033,-0.36361159,0.056446052,0.464153951,0.598713647
rho.bIS[Coral CCA Oahu],-0.529469621,-0.394780665,0.00614079,0.398739302,0.531800292
rho.bIS[Coral x Coral CCA Oahu],-0.548116003,-0.405703802,0.000556257,0.401840934,0.544301284
rho.bIS[Sand CCA Oahu],-0.536791702,-0.40268017,0.004087951,0.407805052,0.547436407
rho.bIS[CCA CCA Oahu],1,1,1,1,1
rho.bIS[Depth CCA Oahu],-0.510450184,-0.36917076,0.026337337,0.409489278,0.543819922
rho.bIS[Complexity CCA Oahu],-0.532394068,-0.3974034,0.001923869,0.393223402,0.529942827
rho.bIS[Water Clarity CCA Oahu],-0.550364499,-0.410453739,0.009340046,0.421624491,0.563160913
rho.bIS[SST CCA Oahu],-0.552992211,-0.407920031,-0.008246251,0.397129384,0.538482007
rho.bIS[Waves CCA Oahu],-0.538223809,-0.396232526,0.014854494,0.414757372,0.554494284
rho.bIS[Waves x Waves CCA Oahu],-0.541376009,-0.400766803,0.006581004,0.414055071,0.556506555
rho.bIS[Human Density CCA Oahu],-0.546284457,-0.405347881,-0.002505447,0.400210441,0.543503399
rho.bIS[Intercept Depth Oahu],-0.468233593,-0.326465524,0.076721403,0.451587327,0.574853922
rho.bIS[Coral Depth Oahu],-0.524718101,-0.386186502,-0.004623191,0.37427214,0.511218228
rho.bIS[Coral x Coral Depth Oahu],-0.538032704,-0.398565837,-0.008830129,0.383666048,0.518666109
rho.bIS[Sand Depth Oahu],-0.520882255,-0.382199784,0.007713314,0.394166053,0.524348846
rho.bIS[CCA Depth Oahu],-0.510450184,-0.36917076,0.026337337,0.409489278,0.543819922
rho.bIS[Depth Depth Oahu],1,1,1,1,1
rho.bIS[Complexity Depth Oahu],-0.422081664,-0.27808047,0.116316562,0.474377872,0.597251334
rho.bIS[Water Clarity Depth Oahu],-0.557122198,-0.418611391,-0.021846088,0.380039328,0.517112232
rho.bIS[SST Depth Oahu],-0.529777699,-0.392163978,-0.00931536,0.389479955,0.525368871
rho.bIS[Waves Depth Oahu],-0.528782706,-0.399321607,-0.007949329,0.381133502,0.52218984
rho.bIS[Waves x Waves Depth Oahu],-0.527566409,-0.389992626,0.002185603,0.392621886,0.527377945
rho.bIS[Human Density Depth Oahu],-0.502165783,-0.361819719,0.033722234,0.413435209,0.542207479
rho.bIS[Intercept Complexity Oahu],-0.43072924,-0.279358135,0.124302314,0.499169588,0.619035059
rho.bIS[Coral Complexity Oahu],-0.530945757,-0.398179105,-0.01825447,0.367785724,0.504403848
rho.bIS[Coral x Coral Complexity Oahu],-0.544775861,-0.407463197,-0.017566319,0.378922429,0.51601962
rho.bIS[Sand Complexity Oahu],-0.525809671,-0.388628353,0.001571869,0.395600785,0.531210846
rho.bIS[CCA Complexity Oahu],-0.532394068,-0.3974034,0.001923869,0.393223402,0.529942827
rho.bIS[Depth Complexity Oahu],-0.422081664,-0.27808047,0.116316562,0.474377872,0.597251334
rho.bIS[Complexity Complexity Oahu],1,1,1,1,1
rho.bIS[Water Clarity Complexity Oahu],-0.508634657,-0.368972575,0.033423817,0.434350437,0.56856922
rho.bIS[SST Complexity Oahu],-0.541583491,-0.407078286,-0.016556197,0.384431947,0.521304005
rho.bIS[Waves Complexity Oahu],-0.509806806,-0.367251026,0.025448891,0.416281015,0.549899989
rho.bIS[Waves x Waves Complexity Oahu],-0.514250729,-0.38083138,0.014377159,0.410105448,0.547128755
rho.bIS[Human Density Complexity Oahu],-0.504566645,-0.365190294,0.032167331,0.416636541,0.550997494
rho.bIS[Intercept Water Clarity Oahu],-0.37929288,-0.212664924,0.220075405,0.58474189,0.690864169
rho.bIS[Coral Water Clarity Oahu],-0.565548742,-0.431043399,-0.039176257,0.367383634,0.515181598
rho.bIS[Coral x Coral Water Clarity Oahu],-0.568723671,-0.428518293,-0.016923122,0.402724763,0.551407629
rho.bIS[Sand Water Clarity Oahu],-0.546239774,-0.402683411,0.007497473,0.420195494,0.56209279
rho.bIS[CCA Water Clarity Oahu],-0.550364499,-0.410453739,0.009340046,0.421624491,0.563160913
rho.bIS[Depth Water Clarity Oahu],-0.557122198,-0.418611391,-0.021846088,0.380039328,0.517112232
rho.bIS[Complexity Water Clarity Oahu],-0.508634657,-0.368972575,0.033423817,0.434350437,0.56856922
rho.bIS[Water Clarity Water Clarity Oahu],1,1,1,1,1
rho.bIS[SST Water Clarity Oahu],-0.575648757,-0.435614987,-0.02518096,0.399044381,0.540886081
rho.bIS[Waves Water Clarity Oahu],-0.562989643,-0.421170505,-0.002023636,0.41732567,0.557377044
rho.bIS[Waves x Waves Water Clarity Oahu],-0.565726875,-0.423940022,-0.003817694,0.41068337,0.553057741
rho.bIS[Human Density Water Clarity Oahu],-0.512320179,-0.361245371,0.053179066,0.452453159,0.584459761
rho.bIS[Intercept SST Oahu],-0.576717675,-0.43938258,-0.03399665,0.391287691,0.533866737
rho.bIS[Coral SST Oahu],-0.53376336,-0.398270543,-0.000975003,0.38991315,0.530880627
rho.bIS[Coral x Coral SST Oahu],-0.547620257,-0.403996776,0.003255908,0.410382866,0.545219429
rho.bIS[Sand SST Oahu],-0.539995738,-0.399513487,0.002357874,0.406609381,0.545925289
rho.bIS[CCA SST Oahu],-0.552992211,-0.407920031,-0.008246251,0.397129384,0.538482007
rho.bIS[Depth SST Oahu],-0.529777699,-0.392163978,-0.00931536,0.389479955,0.525368871
rho.bIS[Complexity SST Oahu],-0.541583491,-0.407078286,-0.016556197,0.384431947,0.521304005
rho.bIS[Water Clarity SST Oahu],-0.575648757,-0.435614987,-0.02518096,0.399044381,0.540886081
rho.bIS[SST SST Oahu],1,1,1,1,1
rho.bIS[Waves SST Oahu],-0.54505598,-0.402667835,0.007049406,0.413961575,0.550167354
rho.bIS[Waves x Waves SST Oahu],-0.551358677,-0.411398628,0.002114925,0.408585649,0.547498858
rho.bIS[Human Density SST Oahu],-0.540790986,-0.407999039,-0.009738835,0.400873832,0.538717034
rho.bIS[Intercept Waves Oahu],-0.56642231,-0.42774105,-0.012700996,0.40627834,0.547548315
rho.bIS[Coral Waves Oahu],-0.522791345,-0.387667387,0.007414232,0.392743332,0.530767316
rho.bIS[Coral x Coral Waves Oahu],-0.54897324,-0.408589589,0.004692663,0.409180355,0.547386707
rho.bIS[Sand Waves Oahu],-0.539514385,-0.401730682,0.006466735,0.406698049,0.543648733
rho.bIS[CCA Waves Oahu],-0.538223809,-0.396232526,0.014854494,0.414757372,0.554494284
rho.bIS[Depth Waves Oahu],-0.528782706,-0.399321607,-0.007949329,0.381133502,0.52218984
rho.bIS[Complexity Waves Oahu],-0.509806806,-0.367251026,0.025448891,0.416281015,0.549899989
rho.bIS[Water Clarity Waves Oahu],-0.562989643,-0.421170505,-0.002023636,0.41732567,0.557377044
rho.bIS[SST Waves Oahu],-0.54505598,-0.402667835,0.007049406,0.413961575,0.550167354
rho.bIS[Waves Waves Oahu],1,1,1,1,1
rho.bIS[Waves x Waves Waves Oahu],-0.560170119,-0.420138077,-0.016932095,0.388074081,0.534009992
rho.bIS[Human Density Waves Oahu],-0.532492101,-0.38792301,0.012674952,0.41113571,0.546696775
rho.bIS[Intercept Waves x Waves Oahu],-0.555260999,-0.414597739,-0.000147731,0.416093941,0.557538448
rho.bIS[Coral Waves x Waves Oahu],-0.529135246,-0.395135135,-0.001806341,0.393493893,0.531562199
rho.bIS[Coral x Coral Waves x Waves Oahu],-0.547613942,-0.408348964,-0.000921222,0.405438769,0.543536219
rho.bIS[Sand Waves x Waves Oahu],-0.541312206,-0.400631147,0.00341547,0.405565974,0.544058752
rho.bIS[CCA Waves x Waves Oahu],-0.541376009,-0.400766803,0.006581004,0.414055071,0.556506555
rho.bIS[Depth Waves x Waves Oahu],-0.527566409,-0.389992626,0.002185603,0.392621886,0.527377945
rho.bIS[Complexity Waves x Waves Oahu],-0.514250729,-0.38083138,0.014377159,0.410105448,0.547128755
rho.bIS[Water Clarity Waves x Waves Oahu],-0.565726875,-0.423940022,-0.003817694,0.41068337,0.553057741
