,17%,25%,50%,75%,83%
rho.bIS[Intercept Coral Niihau],-0.695778116,-0.53291026,0.026913198,0.580992849,0.733785457
rho.bIS[Coral Coral Niihau],1,1,1,1,1
rho.bIS[Coral x Coral Coral Niihau],-0.732120514,-0.574117795,-0.007815543,0.55620582,0.715949457
rho.bIS[Sand Coral Niihau],-0.716311279,-0.564778063,-0.017923436,0.536161657,0.692382049
rho.bIS[CCA Coral Niihau],-0.701301701,-0.541080537,0.042735573,0.603350795,0.751391139
rho.bIS[Depth Coral Niihau],-0.66832047,-0.497940457,0.082725187,0.615929863,0.756572964
rho.bIS[Complexity Coral Niihau],-0.615035134,-0.353195434,0.414941692,0.809918464,0.876913949
rho.bIS[Water Clarity Coral Niihau],-0.614087253,-0.386005167,0.331992151,0.787727905,0.870463902
rho.bIS[SST Coral Niihau],-0.719304768,-0.564297624,0.005963314,0.57072293,0.727277073
rho.bIS[Waves Coral Niihau],-0.668907391,-0.486382968,0.125422397,0.660991729,0.788747643
rho.bIS[Waves x Waves Coral Niihau],-0.699460839,-0.536181678,0.037427326,0.584814981,0.731986575
rho.bIS[Human Density Coral Niihau],-0.706747115,-0.557682075,-0.037935911,0.501877144,0.657268285
rho.bIS[Intercept Coral x Coral Niihau],-0.693220335,-0.531815571,0.02342151,0.585022971,0.734975429
rho.bIS[Coral Coral x Coral Niihau],-0.732120514,-0.574117795,-0.007815543,0.55620582,0.715949457
rho.bIS[Coral x Coral Coral x Coral Niihau],1,1,1,1,1
rho.bIS[Sand Coral x Coral Niihau],-0.708154786,-0.5497135,0.000456233,0.552510182,0.707093794
rho.bIS[CCA Coral x Coral Niihau],-0.722827625,-0.562608914,0.023238474,0.587752513,0.737496849
rho.bIS[Depth Coral x Coral Niihau],-0.707017771,-0.549443216,0.017353152,0.569304574,0.725248422
rho.bIS[Complexity Coral x Coral Niihau],-0.787783745,-0.637643341,0.113483735,0.724080606,0.831887238
rho.bIS[Water Clarity Coral x Coral Niihau],-0.77201105,-0.614406768,0.074934141,0.68977531,0.814495597
rho.bIS[SST Coral x Coral Niihau],-0.726713806,-0.572706133,-0.005019636,0.566549476,0.721695053
rho.bIS[Waves Coral x Coral Niihau],-0.727373563,-0.567500899,0.023321069,0.599603914,0.748100005
rho.bIS[Waves x Waves Coral x Coral Niihau],-0.718181401,-0.566941907,0.011591875,0.569157985,0.723432748
rho.bIS[Human Density Coral x Coral Niihau],-0.714345898,-0.57447051,-0.053353622,0.487005736,0.656211469
rho.bIS[Intercept Sand Niihau],-0.682336934,-0.524495566,0.022435773,0.560093467,0.708333784
rho.bIS[Coral Sand Niihau],-0.716311279,-0.564778063,-0.017923436,0.536161657,0.692382049
rho.bIS[Coral x Coral Sand Niihau],-0.708154786,-0.5497135,0.000456233,0.552510182,0.707093794
rho.bIS[Sand Sand Niihau],1,1,1,1,1
rho.bIS[CCA Sand Niihau],-0.728035995,-0.574555192,-0.031620883,0.534008027,0.697629356
rho.bIS[Depth Sand Niihau],-0.731609254,-0.582011592,-0.061671943,0.500016543,0.664745375
rho.bIS[Complexity Sand Niihau],-0.823623352,-0.719057809,-0.163448892,0.564581315,0.735452654
rho.bIS[Water Clarity Sand Niihau],-0.812970791,-0.694403471,-0.127863833,0.535480569,0.71479382
rho.bIS[SST Sand Niihau],-0.70809285,-0.550405314,-0.001309351,0.546825183,0.704878289
rho.bIS[Waves Sand Niihau],-0.733496533,-0.588042706,-0.038315434,0.540495549,0.701110214
rho.bIS[Waves x Waves Sand Niihau],-0.70082974,-0.543346962,0.000536417,0.539162556,0.69862511
rho.bIS[Human Density Sand Niihau],-0.695593019,-0.549684733,-0.051522772,0.475091288,0.636454521
rho.bIS[Intercept CCA Niihau],-0.733478953,-0.589747781,-0.047931114,0.530730664,0.696285891
rho.bIS[Coral CCA Niihau],-0.701301701,-0.541080537,0.042735573,0.603350795,0.751391139
rho.bIS[Coral x Coral CCA Niihau],-0.722827625,-0.562608914,0.023238474,0.587752513,0.737496849
rho.bIS[Sand CCA Niihau],-0.728035995,-0.574555192,-0.031620883,0.534008027,0.697629356
rho.bIS[CCA CCA Niihau],1,1,1,1,1
rho.bIS[Depth CCA Niihau],-0.674635044,-0.497617807,0.089680547,0.623585823,0.762707655
rho.bIS[Complexity CCA Niihau],-0.706958904,-0.493901962,0.312698672,0.782738838,0.864829696
rho.bIS[Water Clarity CCA Niihau],-0.673864315,-0.463402582,0.277845341,0.774211222,0.866738547
rho.bIS[SST CCA Niihau],-0.730307638,-0.567705031,-0.006293437,0.570879087,0.725468803
rho.bIS[Waves CCA Niihau],-0.680071914,-0.50044752,0.117171786,0.661692636,0.79071634
rho.bIS[Waves x Waves CCA Niihau],-0.707747655,-0.539614509,0.031715658,0.594795898,0.742957586
rho.bIS[Human Density CCA Niihau],-0.666502188,-0.502436393,0.041461694,0.561833249,0.705447521
rho.bIS[Intercept Depth Niihau],-0.725954763,-0.577873028,-0.039823868,0.519135953,0.683280115
rho.bIS[Coral Depth Niihau],-0.66832047,-0.497940457,0.082725187,0.615929863,0.756572964
rho.bIS[Coral x Coral Depth Niihau],-0.707017771,-0.549443216,0.017353152,0.569304574,0.725248422
rho.bIS[Sand Depth Niihau],-0.731609254,-0.582011592,-0.061671943,0.500016543,0.664745375
rho.bIS[CCA Depth Niihau],-0.674635044,-0.497617807,0.089680547,0.623585823,0.762707655
rho.bIS[Depth Depth Niihau],1,1,1,1,1
rho.bIS[Complexity Depth Niihau],-0.717410019,-0.530169972,0.24146209,0.755342894,0.84857047
rho.bIS[Water Clarity Depth Niihau],-0.728565468,-0.55229158,0.134105367,0.698434282,0.813387866
rho.bIS[SST Depth Niihau],-0.719294709,-0.564847671,-0.000264224,0.556857493,0.712411836
rho.bIS[Waves Depth Niihau],-0.675976206,-0.497557669,0.092688985,0.637384654,0.771548806
rho.bIS[Waves x Waves Depth Niihau],-0.696280944,-0.529671342,0.038204908,0.579186386,0.729918102
rho.bIS[Human Density Depth Niihau],-0.653238486,-0.491796016,0.046521948,0.553926299,0.699845339
rho.bIS[Intercept Complexity Niihau],-0.851830745,-0.765769579,-0.313214378,0.461277415,0.683271624
rho.bIS[Coral Complexity Niihau],-0.615035134,-0.353195434,0.414941692,0.809918464,0.876913949
rho.bIS[Coral x Coral Complexity Niihau],-0.787783745,-0.637643341,0.113483735,0.724080606,0.831887238
rho.bIS[Sand Complexity Niihau],-0.823623352,-0.719057809,-0.163448892,0.564581315,0.735452654
rho.bIS[CCA Complexity Niihau],-0.706958904,-0.493901962,0.312698672,0.782738838,0.864829696
rho.bIS[Depth Complexity Niihau],-0.717410019,-0.530169972,0.24146209,0.755342894,0.84857047
rho.bIS[Complexity Complexity Niihau],1,1,1,1,1
rho.bIS[Water Clarity Complexity Niihau],0.162073744,0.417080737,0.774835378,0.909709273,0.937541015
rho.bIS[SST Complexity Niihau],-0.826559461,-0.713954853,-0.07733719,0.651874355,0.793062993
rho.bIS[Waves Complexity Niihau],-0.604689798,-0.344094588,0.437946568,0.81526663,0.882144455
rho.bIS[Waves x Waves Complexity Niihau],-0.765906897,-0.592504355,0.168532802,0.72956607,0.832776697
rho.bIS[Human Density Complexity Niihau],-0.552987131,-0.301635543,0.379012006,0.761725574,0.842808048
rho.bIS[Intercept Water Clarity Niihau],-0.835342366,-0.73513199,-0.235137143,0.468933061,0.680558001
rho.bIS[Coral Water Clarity Niihau],-0.614087253,-0.386005167,0.331992151,0.787727905,0.870463902
rho.bIS[Coral x Coral Water Clarity Niihau],-0.77201105,-0.614406768,0.074934141,0.68977531,0.814495597
rho.bIS[Sand Water Clarity Niihau],-0.812970791,-0.694403471,-0.127863833,0.535480569,0.71479382
rho.bIS[CCA Water Clarity Niihau],-0.673864315,-0.463402582,0.277845341,0.774211222,0.866738547
rho.bIS[Depth Water Clarity Niihau],-0.728565468,-0.55229158,0.134105367,0.698434282,0.813387866
rho.bIS[Complexity Water Clarity Niihau],0.162073744,0.417080737,0.774835378,0.909709273,0.937541015
rho.bIS[Water Clarity Water Clarity Niihau],1,1,1,1,1
rho.bIS[SST Water Clarity Niihau],-0.803649008,-0.672706332,-0.050668754,0.629516289,0.783236988
rho.bIS[Waves Water Clarity Niihau],-0.601842078,-0.344106947,0.385187207,0.808080145,0.885048592
rho.bIS[Waves x Waves Water Clarity Niihau],-0.742512489,-0.569063504,0.130490656,0.701534034,0.82005847
rho.bIS[Human Density Water Clarity Niihau],-0.583520257,-0.363766591,0.278275466,0.732177062,0.824477207
rho.bIS[Intercept SST Niihau],-0.726278752,-0.57613225,-0.020553506,0.541722689,0.702887959
rho.bIS[Coral SST Niihau],-0.719304768,-0.564297624,0.005963314,0.57072293,0.727277073
rho.bIS[Coral x Coral SST Niihau],-0.726713806,-0.572706133,-0.005019636,0.566549476,0.721695053
rho.bIS[Sand SST Niihau],-0.70809285,-0.550405314,-0.001309351,0.546825183,0.704878289
rho.bIS[CCA SST Niihau],-0.730307638,-0.567705031,-0.006293437,0.570879087,0.725468803
rho.bIS[Depth SST Niihau],-0.719294709,-0.564847671,-0.000264224,0.556857493,0.712411836
rho.bIS[Complexity SST Niihau],-0.826559461,-0.713954853,-0.07733719,0.651874355,0.793062993
rho.bIS[Water Clarity SST Niihau],-0.803649008,-0.672706332,-0.050668754,0.629516289,0.783236988
rho.bIS[SST SST Niihau],1,1,1,1,1
rho.bIS[Waves SST Niihau],-0.745025566,-0.591180584,-0.009490023,0.575203967,0.735045053
rho.bIS[Waves x Waves SST Niihau],-0.717169612,-0.556916781,0.008616517,0.568748852,0.725729514
rho.bIS[Human Density SST Niihau],-0.669893824,-0.502741732,0.031078772,0.552139089,0.700276231
rho.bIS[Intercept Waves Niihau],-0.761699157,-0.626093835,-0.101034026,0.50440556,0.683614034
rho.bIS[Coral Waves Niihau],-0.668907391,-0.486382968,0.125422397,0.660991729,0.788747643
rho.bIS[Coral x Coral Waves Niihau],-0.727373563,-0.567500899,0.023321069,0.599603914,0.748100005
rho.bIS[Sand Waves Niihau],-0.733496533,-0.588042706,-0.038315434,0.540495549,0.701110214
rho.bIS[CCA Waves Niihau],-0.680071914,-0.50044752,0.117171786,0.661692636,0.79071634
rho.bIS[Depth Waves Niihau],-0.675976206,-0.497557669,0.092688985,0.637384654,0.771548806
rho.bIS[Complexity Waves Niihau],-0.604689798,-0.344094588,0.437946568,0.81526663,0.882144455
rho.bIS[Water Clarity Waves Niihau],-0.601842078,-0.344106947,0.385187207,0.808080145,0.885048592
rho.bIS[SST Waves Niihau],-0.745025566,-0.591180584,-0.009490023,0.575203967,0.735045053
rho.bIS[Waves Waves Niihau],1,1,1,1,1
rho.bIS[Waves x Waves Waves Niihau],-0.733774279,-0.581776219,-0.011336314,0.564685199,0.726419388
rho.bIS[Human Density Waves Niihau],-0.635134005,-0.459977949,0.110575029,0.609587364,0.739411073
rho.bIS[Intercept Waves x Waves Niihau],-0.72926615,-0.583414194,-0.044275465,0.514014182,0.68631371
rho.bIS[Coral Waves x Waves Niihau],-0.699460839,-0.536181678,0.037427326,0.584814981,0.731986575
rho.bIS[Coral x Coral Waves x Waves Niihau],-0.718181401,-0.566941907,0.011591875,0.569157985,0.723432748
rho.bIS[Sand Waves x Waves Niihau],-0.70082974,-0.543346962,0.000536417,0.539162556,0.69862511
rho.bIS[CCA Waves x Waves Niihau],-0.707747655,-0.539614509,0.031715658,0.594795898,0.742957586
rho.bIS[Depth Waves x Waves Niihau],-0.696280944,-0.529671342,0.038204908,0.579186386,0.729918102
rho.bIS[Complexity Waves x Waves Niihau],-0.765906897,-0.592504355,0.168532802,0.72956607,0.832776697
rho.bIS[Water Clarity Waves x Waves Niihau],-0.742512489,-0.569063504,0.130490656,0.701534034,0.82005847
rho.bIS[SST Waves x Waves Niihau],-0.717169612,-0.556916781,0.008616517,0.568748852,0.725729514
rho.bIS[Waves Waves x Waves Niihau],-0.733774279,-0.581776219,-0.011336314,0.564685199,0.726419388
rho.bIS[Waves x Waves Waves x Waves Niihau],1,1,1,1,1
rho.bIS[Human Density Waves x Waves Niihau],-0.65801658,-0.492886427,0.042723795,0.556227864,0.702188455
rho.bIS[Intercept Human Density Niihau],-0.515232062,-0.327968533,0.214866035,0.669096138,0.788214114
rho.bIS[Coral Human Density Niihau],-0.706747115,-0.557682075,-0.037935911,0.501877144,0.657268285
rho.bIS[Coral x Coral Human Density Niihau],-0.714345898,-0.57447051,-0.053353622,0.487005736,0.656211469
rho.bIS[Sand Human Density Niihau],-0.695593019,-0.549684733,-0.051522772,0.475091288,0.636454521
rho.bIS[CCA Human Density Niihau],-0.666502188,-0.502436393,0.041461694,0.561833249,0.705447521
rho.bIS[Depth Human Density Niihau],-0.653238486,-0.491796016,0.046521948,0.553926299,0.699845339
rho.bIS[Complexity Human Density Niihau],-0.552987131,-0.301635543,0.379012006,0.761725574,0.842808048
rho.bIS[Water Clarity Human Density Niihau],-0.583520257,-0.363766591,0.278275466,0.732177062,0.824477207
rho.bIS[SST Human Density Niihau],-0.669893824,-0.502741732,0.031078772,0.552139089,0.700276231
rho.bIS[Waves Human Density Niihau],-0.635134005,-0.459977949,0.110575029,0.609587364,0.739411073
rho.bIS[Waves x Waves Human Density Niihau],-0.65801658,-0.492886427,0.042723795,0.556227864,0.702188455
rho.bIS[Human Density Human Density Niihau],1,1,1,1,1
rho.bIS[Intercept Intercept Oahu],1,1,1,1,1
rho.bIS[Coral Intercept Oahu],-0.628213666,-0.49619764,-0.07093867,0.373989377,0.52812365
rho.bIS[Coral x Coral Intercept Oahu],-0.63135076,-0.493469112,-0.057547756,0.411000797,0.572342228
rho.bIS[Sand Intercept Oahu],-0.502058304,-0.342286117,0.12552057,0.549660282,0.67873806
rho.bIS[CCA Intercept Oahu],-0.562836053,-0.403688533,0.068395113,0.51503627,0.654029119
rho.bIS[Depth Intercept Oahu],-0.664579399,-0.534389315,-0.103881962,0.366644455,0.540673265
rho.bIS[Complexity Intercept Oahu],-0.581749005,-0.441297929,-0.006708262,0.449718433,0.597256246
rho.bIS[Water Clarity Intercept Oahu],-0.476956027,-0.308486257,0.163431273,0.582423993,0.699123436
rho.bIS[SST Intercept Oahu],-0.610094965,-0.460381799,-0.013354751,0.452855664,0.596596603
rho.bIS[Waves Intercept Oahu],-0.624632954,-0.478949619,-0.033447134,0.428392331,0.584620564
rho.bIS[Waves x Waves Intercept Oahu],-0.618898244,-0.474893169,-0.018121385,0.441881207,0.597792116
rho.bIS[Human Density Intercept Oahu],-0.470083283,-0.280768342,0.213274637,0.594927425,0.705361673
rho.bIS[Intercept Coral Oahu],-0.628213666,-0.49619764,-0.07093867,0.373989377,0.52812365
rho.bIS[Coral Coral Oahu],1,1,1,1,1
rho.bIS[Coral x Coral Coral Oahu],-0.620182545,-0.484522375,-0.067358508,0.367353383,0.516976133
rho.bIS[Sand Coral Oahu],-0.571900292,-0.429465399,-0.002438279,0.41939969,0.570922892
rho.bIS[CCA Coral Oahu],-0.591679081,-0.447918515,-0.013590061,0.416597242,0.558251617
rho.bIS[Depth Coral Oahu],-0.560888102,-0.417326395,0.020491693,0.447481014,0.586207632
rho.bIS[Complexity Coral Oahu],-0.565501441,-0.422995933,0.004855588,0.426949045,0.562331822
rho.bIS[Water Clarity Coral Oahu],-0.624707589,-0.490409416,-0.068529438,0.370311122,0.519085245
rho.bIS[SST Coral Oahu],-0.571208502,-0.424789574,0.001336793,0.425626212,0.569869236
rho.bIS[Waves Coral Oahu],-0.582428062,-0.438206762,-0.000443904,0.42552292,0.567163847
rho.bIS[Waves x Waves Coral Oahu],-0.575463833,-0.432466796,0.007347832,0.430766227,0.572419403
rho.bIS[Human Density Coral Oahu],-0.659892818,-0.532835583,-0.111277085,0.357620462,0.51868479
rho.bIS[Intercept Coral x Coral Oahu],-0.63135076,-0.493469112,-0.057547756,0.411000797,0.572342228
rho.bIS[Coral Coral x Coral Oahu],-0.620182545,-0.484522375,-0.067358508,0.367353383,0.516976133
rho.bIS[Coral x Coral Coral x Coral Oahu],1,1,1,1,1
rho.bIS[Sand Coral x Coral Oahu],-0.602803377,-0.453788309,-0.013372513,0.432449765,0.577376394
rho.bIS[CCA Coral x Coral Oahu],-0.600653109,-0.455878666,-0.00432802,0.443571384,0.592643736
rho.bIS[Depth Coral x Coral Oahu],-0.581335609,-0.435887,0.018146652,0.463184595,0.608608026
rho.bIS[Complexity Coral x Coral Oahu],-0.583729192,-0.438352424,0.007813128,0.446757051,0.592191093
rho.bIS[Water Clarity Coral x Coral Oahu],-0.63663194,-0.498459069,-0.052064289,0.403380223,0.559017427
rho.bIS[SST Coral x Coral Oahu],-0.588179486,-0.440943903,0.00163658,0.44612781,0.593401068
rho.bIS[Waves Coral x Coral Oahu],-0.598694332,-0.446318459,-0.006754111,0.442458741,0.587174127
rho.bIS[Waves x Waves Coral x Coral Oahu],-0.602008348,-0.44992094,-0.005683204,0.446286667,0.592775394
rho.bIS[Human Density Coral x Coral Oahu],-0.659823215,-0.527722205,-0.081324162,0.404436833,0.566997797
rho.bIS[Intercept Sand Oahu],-0.502058304,-0.342286117,0.12552057,0.549660282,0.67873806
rho.bIS[Coral Sand Oahu],-0.571900292,-0.429465399,-0.002438279,0.41939969,0.570922892
rho.bIS[Coral x Coral Sand Oahu],-0.602803377,-0.453788309,-0.013372513,0.432449765,0.577376394
rho.bIS[Sand Sand Oahu],1,1,1,1,1
rho.bIS[CCA Sand Oahu],-0.577832378,-0.427994025,0.02105071,0.465531126,0.612028153
rho.bIS[Depth Sand Oahu],-0.621013162,-0.477001577,-0.039292615,0.40902973,0.559521027
rho.bIS[Complexity Sand Oahu],-0.556771796,-0.406795741,0.036274952,0.475141196,0.614037562
rho.bIS[Water Clarity Sand Oahu],-0.528113772,-0.373678221,0.075800991,0.507978715,0.644918937
rho.bIS[SST Sand Oahu],-0.602945362,-0.459750856,-0.012681937,0.432000402,0.581739703
rho.bIS[Waves Sand Oahu],-0.576551575,-0.43572893,0.008122422,0.452771954,0.604586441
rho.bIS[Waves x Waves Sand Oahu],-0.58639947,-0.444092207,0.003512118,0.451930782,0.599612687
rho.bIS[Human Density Sand Oahu],-0.515090309,-0.348019291,0.138167135,0.568081474,0.693585063
rho.bIS[Intercept CCA Oahu],-0.562836053,-0.403688533,0.068395113,0.51503627,0.654029119
rho.bIS[Coral CCA Oahu],-0.591679081,-0.447918515,-0.013590061,0.416597242,0.558251617
rho.bIS[Coral x Coral CCA Oahu],-0.600653109,-0.455878666,-0.00432802,0.443571384,0.592643736
rho.bIS[Sand CCA Oahu],-0.577832378,-0.427994025,0.02105071,0.465531126,0.612028153
rho.bIS[CCA CCA Oahu],1,1,1,1,1
rho.bIS[Depth CCA Oahu],-0.608673025,-0.460585701,-0.006849258,0.446780786,0.591354237
rho.bIS[Complexity CCA Oahu],-0.595959939,-0.449581057,-0.014137075,0.440417657,0.585060966
rho.bIS[Water Clarity CCA Oahu],-0.58536237,-0.439351835,0.007653985,0.458702428,0.60614517
rho.bIS[SST CCA Oahu],-0.598343075,-0.448255301,0.00329082,0.448517271,0.590410176
rho.bIS[Waves CCA Oahu],-0.584332493,-0.433829228,0.017031312,0.461339556,0.605199453
rho.bIS[Waves x Waves CCA Oahu],-0.588041707,-0.436132272,0.017506277,0.458557351,0.603798807
rho.bIS[Human Density CCA Oahu],-0.595515356,-0.434397938,0.048636282,0.516815506,0.656305827
rho.bIS[Intercept Depth Oahu],-0.664579399,-0.534389315,-0.103881962,0.366644455,0.540673265
rho.bIS[Coral Depth Oahu],-0.560888102,-0.417326395,0.020491693,0.447481014,0.586207632
rho.bIS[Coral x Coral Depth Oahu],-0.581335609,-0.435887,0.018146652,0.463184595,0.608608026
rho.bIS[Sand Depth Oahu],-0.621013162,-0.477001577,-0.039292615,0.40902973,0.559521027
rho.bIS[CCA Depth Oahu],-0.608673025,-0.460585701,-0.006849258,0.446780786,0.591354237
rho.bIS[Depth Depth Oahu],1,1,1,1,1
rho.bIS[Complexity Depth Oahu],-0.51813316,-0.364902238,0.093961274,0.518801418,0.651055063
rho.bIS[Water Clarity Depth Oahu],-0.664469268,-0.536098401,-0.101356742,0.360606293,0.519863203
rho.bIS[SST Depth Oahu],-0.595074449,-0.451160724,0.002409293,0.451538637,0.597968031
rho.bIS[Waves Depth Oahu],-0.601650983,-0.457077025,-0.00298188,0.439708361,0.586708475
rho.bIS[Waves x Waves Depth Oahu],-0.596055889,-0.445023444,3.90E-05,0.453745838,0.601424474
rho.bIS[Human Density Depth Oahu],-0.691690623,-0.567025862,-0.137676172,0.358784974,0.533006088
rho.bIS[Intercept Complexity Oahu],-0.581749005,-0.441297929,-0.006708262,0.449718433,0.597256246
rho.bIS[Coral Complexity Oahu],-0.565501441,-0.422995933,0.004855588,0.426949045,0.562331822
rho.bIS[Coral x Coral Complexity Oahu],-0.583729192,-0.438352424,0.007813128,0.446757051,0.592191093
rho.bIS[Sand Complexity Oahu],-0.556771796,-0.406795741,0.036274952,0.475141196,0.614037562
rho.bIS[CCA Complexity Oahu],-0.595959939,-0.449581057,-0.014137075,0.440417657,0.585060966
rho.bIS[Depth Complexity Oahu],-0.51813316,-0.364902238,0.093961274,0.518801418,0.651055063
rho.bIS[Complexity Complexity Oahu],1,1,1,1,1
rho.bIS[Water Clarity Complexity Oahu],-0.561994309,-0.411264221,0.042308615,0.474479001,0.619098094
rho.bIS[SST Complexity Oahu],-0.597721898,-0.451536217,-0.003925201,0.438177936,0.58112524
rho.bIS[Waves Complexity Oahu],-0.519924102,-0.365155303,0.093584087,0.517092603,0.651808561
rho.bIS[Waves x Waves Complexity Oahu],-0.535034632,-0.377373221,0.079752998,0.507781751,0.64135945
rho.bIS[Human Density Complexity Oahu],-0.627506725,-0.495500067,-0.055867072,0.412742919,0.570796421
rho.bIS[Intercept Water Clarity Oahu],-0.476956027,-0.308486257,0.163431273,0.582423993,0.699123436
rho.bIS[Coral Water Clarity Oahu],-0.624707589,-0.490409416,-0.068529438,0.370311122,0.519085245
rho.bIS[Coral x Coral Water Clarity Oahu],-0.63663194,-0.498459069,-0.052064289,0.403380223,0.559017427
rho.bIS[Sand Water Clarity Oahu],-0.528113772,-0.373678221,0.075800991,0.507978715,0.644918937
rho.bIS[CCA Water Clarity Oahu],-0.58536237,-0.439351835,0.007653985,0.458702428,0.60614517
rho.bIS[Depth Water Clarity Oahu],-0.664469268,-0.536098401,-0.101356742,0.360606293,0.519863203
rho.bIS[Complexity Water Clarity Oahu],-0.561994309,-0.411264221,0.042308615,0.474479001,0.619098094
rho.bIS[Water Clarity Water Clarity Oahu],1,1,1,1,1
rho.bIS[SST Water Clarity Oahu],-0.593826834,-0.447133501,0.00571889,0.450811424,0.597642386
rho.bIS[Waves Water Clarity Oahu],-0.618723477,-0.479220401,-0.042009886,0.414608014,0.569573402
rho.bIS[Waves x Waves Water Clarity Oahu],-0.628219477,-0.484794367,-0.039390813,0.422188699,0.574463121
rho.bIS[Human Density Water Clarity Oahu],-0.441014666,-0.260161996,0.219382268,0.618756444,0.731181864
rho.bIS[Intercept SST Oahu],-0.610094965,-0.460381799,-0.013354751,0.452855664,0.596596603
rho.bIS[Coral SST Oahu],-0.571208502,-0.424789574,0.001336793,0.425626212,0.569869236
rho.bIS[Coral x Coral SST Oahu],-0.588179486,-0.440943903,0.00163658,0.44612781,0.593401068
rho.bIS[Sand SST Oahu],-0.602945362,-0.459750856,-0.012681937,0.432000402,0.581739703
rho.bIS[CCA SST Oahu],-0.598343075,-0.448255301,0.00329082,0.448517271,0.590410176
rho.bIS[Depth SST Oahu],-0.595074449,-0.451160724,0.002409293,0.451538637,0.597968031
rho.bIS[Complexity SST Oahu],-0.597721898,-0.451536217,-0.003925201,0.438177936,0.58112524
rho.bIS[Water Clarity SST Oahu],-0.593826834,-0.447133501,0.00571889,0.450811424,0.597642386
rho.bIS[SST SST Oahu],1,1,1,1,1
rho.bIS[Waves SST Oahu],-0.587307177,-0.441497287,-0.000290626,0.44538895,0.595067803
rho.bIS[Waves x Waves SST Oahu],-0.592195663,-0.445363959,0.001332678,0.44276437,0.595721149
rho.bIS[Human Density SST Oahu],-0.621298528,-0.471067713,0.000733307,0.465391997,0.614434157
rho.bIS[Intercept Waves Oahu],-0.624632954,-0.478949619,-0.033447134,0.428392331,0.584620564
rho.bIS[Coral Waves Oahu],-0.582428062,-0.438206762,-0.000443904,0.42552292,0.567163847
rho.bIS[Coral x Coral Waves Oahu],-0.598694332,-0.446318459,-0.006754111,0.442458741,0.587174127
rho.bIS[Sand Waves Oahu],-0.576551575,-0.43572893,0.008122422,0.452771954,0.604586441
rho.bIS[CCA Waves Oahu],-0.584332493,-0.433829228,0.017031312,0.461339556,0.605199453
rho.bIS[Depth Waves Oahu],-0.601650983,-0.457077025,-0.00298188,0.439708361,0.586708475
rho.bIS[Complexity Waves Oahu],-0.519924102,-0.365155303,0.093584087,0.517092603,0.651808561
rho.bIS[Water Clarity Waves Oahu],-0.618723477,-0.479220401,-0.042009886,0.414608014,0.569573402
rho.bIS[SST Waves Oahu],-0.587307177,-0.441497287,-0.000290626,0.44538895,0.595067803
rho.bIS[Waves Waves Oahu],1,1,1,1,1
rho.bIS[Waves x Waves Waves Oahu],-0.599074624,-0.451194211,-0.006771684,0.434272504,0.584355896
rho.bIS[Human Density Waves Oahu],-0.631334392,-0.494640943,-0.032166199,0.451365548,0.596474417
rho.bIS[Intercept Waves x Waves Oahu],-0.618898244,-0.474893169,-0.018121385,0.441881207,0.597792116
rho.bIS[Coral Waves x Waves Oahu],-0.575463833,-0.432466796,0.007347832,0.430766227,0.572419403
rho.bIS[Coral x Coral Waves x Waves Oahu],-0.602008348,-0.44992094,-0.005683204,0.446286667,0.592775394
rho.bIS[Sand Waves x Waves Oahu],-0.58639947,-0.444092207,0.003512118,0.451930782,0.599612687
rho.bIS[CCA Waves x Waves Oahu],-0.588041707,-0.436132272,0.017506277,0.458557351,0.603798807
rho.bIS[Depth Waves x Waves Oahu],-0.596055889,-0.445023444,3.90E-05,0.453745838,0.601424474
rho.bIS[Complexity Waves x Waves Oahu],-0.535034632,-0.377373221,0.079752998,0.507781751,0.64135945
rho.bIS[Water Clarity Waves x Waves Oahu],-0.628219477,-0.484794367,-0.039390813,0.422188699,0.574463121
rho.bIS[SST Waves x Waves Oahu],-0.592195663,-0.445363959,0.001332678,0.44276437,0.595721149
rho.bIS[Waves Waves x Waves Oahu],-0.599074624,-0.451194211,-0.006771684,0.434272504,0.584355896
rho.bIS[Waves x Waves Waves x Waves Oahu],1,1,1,1,1
rho.bIS[Human Density Waves x Waves Oahu],-0.636314887,-0.488109045,-0.027811344,0.453498376,0.600703276
rho.bIS[Intercept Human Density Oahu],-0.470083283,-0.280768342,0.213274637,0.594927425,0.705361673
rho.bIS[Coral Human Density Oahu],-0.659892818,-0.532835583,-0.111277085,0.357620462,0.51868479
rho.bIS[Coral x Coral Human Density Oahu],-0.659823215,-0.527722205,-0.081324162,0.404436833,0.566997797
rho.bIS[Sand Human Density Oahu],-0.515090309,-0.348019291,0.138167135,0.568081474,0.693585063
rho.bIS[CCA Human Density Oahu],-0.595515356,-0.434397938,0.048636282,0.516815506,0.656305827
rho.bIS[Depth Human Density Oahu],-0.691690623,-0.567025862,-0.137676172,0.358784974,0.533006088
rho.bIS[Complexity Human Density Oahu],-0.627506725,-0.495500067,-0.055867072,0.412742919,0.570796421
rho.bIS[Water Clarity Human Density Oahu],-0.441014666,-0.260161996,0.219382268,0.618756444,0.731181864
rho.bIS[SST Human Density Oahu],-0.621298528,-0.471067713,0.000733307,0.465391997,0.614434157
rho.bIS[Waves Human Density Oahu],-0.631334392,-0.494640943,-0.032166199,0.451365548,0.596474417
rho.bIS[Waves x Waves Human Density Oahu],-0.636314887,-0.488109045,-0.027811344,0.453498376,0.600703276
