,SITEVISITID,SITE,METHOD,OBS_YEAR,REGION,REGION_NAME,ISLAND,ANALYSIS_SEC,ANALYSIS_YEAR,ANALYSIS_STRATA,SEC_NAME,DATE_,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,HABITAT_CODE,DEPTH,HARD_CORAL,MA,CCA,SAND,OTHER_BENTHIC,MEAN_SH,SD_SH_DIFF,MAX_HEIGHT,VISIBILITY,nCounts,nReps,PISCIVORE,PLANKTIVORE,PRIMARY,SECONDARY,ID,Acanthuridae,Apogonidae,Aulostomidae,Balistidae,Blenniidae,Bothidae,Caracanthidae,Carangidae,Carcharhinidae,Chaetodontidae,Cheilodactylidae,Cirrhitidae,Congridae,Diodontidae,Fistulariidae,Gobiidae,Holocentridae,Kuhliidae,Kyphosidae,Labridae,Lethrinidae,Lutjanidae,Malacanthidae,Microdesmidae,Monacanthidae,Mullidae,Muraenidae,Ophichthidae,Oplegnathidae,Ostraciidae,Pinguipedidae,Pomacanthidae,Pomacentridae,Priacanthidae,Ptereleotridae,Scaridae,Scorpaenidae,Serranidae,Synodontidae,Tetraodontidae,Zanclidae,UNKNOWN,INSTTotFish,SharkJackRayTunaBarra,INSTTotFishMinusSJRTB,MEAN_Chla_MEAN,MEAN_Chla_SD,MEAN_Chla_CLIM_MAX,MEAN_Chla_ANOM_MAX,MEAN_Chla_ANOM_FREQ,MEAN_Irradiance_MEAN,MEAN_Irradiance_SD,MEAN_Irradiance_CLIM_MAX,MEAN_Irradiance_ANOM_MAX,MEAN_Irradiance_ANOM_FREQ,MEAN_SST_MEAN,MEAN_SST_SD,MEAN_SST_CLIM_MAX,MEAN_SST_ANOM_MAX,MEAN_SST_ANOM_FREQ,MEAN_Waves_MEAN,MEAN_Waves_SD,MEAN_Waves_CLIM_MAX,MEAN_Waves_ANOM_MAX,MEAN_Waves_ANOM_FREQ
605,7586,LAN-01368,nSPC,2015,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2013-15,ForereefMid,LAN_SOUTH,2015-06-21,Forereef,Mid,20.82448,-156.992879,ROB,10.35,8.5,1.5,0.5,1,88.5,0.43,0.364084407412484,1.45,19,2,1,1.42361873807152,9.13775173082788,7.21728133380032,5.32391889048032,605,10.31088106,0,0,7.242635958,0,0,0,0,0,0,0,1.605128421,0,0,0,0,0,0,0,0.771317048,0.23900891,0,0,0,0,0.491632892,0.380274211,0,0,0,0,0,0.722426251,0,0,0.427259862,0,0.822126986,0,0.089879091,0,0,23.10257069,0,23.10257069,0.06116666667,0.03536666667,0.44056666667,0.0438,0.03503333333,41.74633184,8.04262060567,58.6329333333,5.71877268533,0.17210144933,25.7791955967,0.96798288833,27.5743333333,0.15633333333,0.028846154,3.084625118,3.007638222,6.06072523633,19.7885047767,0.078082192
606,7587,LAN-01427,nSPC,2015,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2013-15,ForereefShallow,LAN_SOUTH,2015-06-21,Forereef,Shallow,20.852808,-157.012261,ROB,5.55,7.5,0.5,1.5,3,87.5,1.02125,0.565735590923596,2,8,2,1,4.12431449250259,0.650799244088055,4.53680795108395,5.92870809596111,606,3.269645541,0,0,0.626665539,0,0,0.005043859,0,0,0.549470183,0,0.094129012,0,0,0,0,0.35916797,0,0,0.873668807,0,2.45860088,0,0,0,1.005137931,0,0,0,0,0,0,0.37209267,0,0,1.2146491,0,4.124314493,0,0.024034692,0.264009107,0,15.24062978,0,15.24062978,0.05936666667,0.0349,0.46523333333,0.0394,0.0157,41.0055142667,7.82535747467,58.6145,6.605677315,0.17451690833,25.744,0.96783353933,27.5313333333,0.13997222233,0.02670940167,3.70766538533,2.94607945033,5.345051477,17.9429435433,0.164931507
607,7589,LAN-01330,nSPC,2015,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2013-15,ForereefMid,LAN_SOUTH,2015-06-21,Forereef,Mid,20.83448,-156.998395,ROB,16.7,17.5,1,0,15,66.5,0.37875,0.419226241785551,1.65,27.5,2,1,1.24584097675559,0.339129066813725,2.71445235548768,3.21120101425717,607,1.165129759,0,0,1.918790976,0.00289808,0,0,0,0,0.091361932,0,0.803092659,0,0,0,0,0,0,0,0.633215376,0,0,0,0,0,0.800833807,1.024623436,0,0,0,0,0.007151964,0.29076446,0,0.051495466,0.559381268,0,0,0,0.16188423,0,0,7.510623413,0,7.510623413,0.05936666667,0.0349,0.46523333333,0.0394,0.0157,41.0055142667,7.82535747467,58.6145,6.605677315,0.17451690833,25.7791955967,0.96798288833,27.5743333333,0.15633333333,0.028846154,3.19568549733,2.878097338,5.717166559,18.7042664467,0.09716895
608,7590,LAN-01393,nSPC,2015,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2013-15,ForereefDeep,LAN_SOUTH,2015-06-21,Forereef,Deep,20.872587,-157.053577,AGR,22.4,10,0.5,0,15,74.5,0.2425,0.233988166657671,0.8,25,2,1,2.68465710602631,6.80854463552975,7.59828474625014,8.21489639306407,608,8.668318863,0,0,6.20668005,0,0,0,0,0,0.519340647,0,1.799917625,0,0,0,0,0,0,0,3.003370209,0,2.40642274,0,0,0.049410424,0.014800371,0,0,0,0.046463307,0,0.056697359,2.473703277,0,0,0,0,0,0,0.061258008,0,0,25.30638288,0,25.30638288,0.05953333333,0.02833333333,0.3317,0.03256666667,0.01993333333,41.90771336,8.303683967,58.8245,6.09875416667,0.176932367,25.744,0.96783353933,27.5313333333,0.13997222233,0.02670940167,4.84041797067,4.03096140567,8.36784150133,24.05091371,0.10748858467
609,7592,LAN-01365,nSPC,2015,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2013-15,ForereefShallow,LAN_SOUTH,2015-06-21,Forereef,Shallow,20.740194,-156.96926,AGR,3.4,11.5,0,5,0.5,83,0.5625,0.788317614822434,4.2,8,2,1,0.26428242429799,2.94412831962369,14.2523878039829,2.94698897956261,609,11.5774735,0,0,2.363219317,0,0,0,0.180366167,0,0.523759831,0,0.345860098,0,0,0,0,0,0,0,0.848671814,0,0,0,0,0,0,0,0,0,0,0,0,1.398967371,0,0,2.552475805,0,0,0,0,0.616993625,0,20.40778753,0.180366167,20.22742136,0.06366666667,0.01916666667,0.1914,0.03563333333,0.1208,45.4158560967,9.07553169167,58.987,2.59175532433,0.15640096633,25.8866006133,0.966411813,27.4593333333,0.26052777767,0.049679487,4.58984928333,3.69235033033,7.28865615167,22.4871699867,0.12602739733
610,7593,LAN-01349,nSPC,2015,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2013-15,ForereefDeep,LAN_SOUTH,2015-06-21,Forereef,Deep,20.789984,-156.991446,PAV,21,5,1.5,1,6.5,86,0.485,0.444005494464026,2.75,17,2,1,6.62569326515271,15.4567095039581,6.67794148242993,10.5663148840625,610,16.09624088,0.254253535,0,10.45880115,0,0,0,0,0,0.691092846,0,0.321489914,0,0,0,0,3.098343089,0,0,0.546784735,0,0,0,0,0,0.49701886,0,0,0,0,0,0.143078596,0.222110593,0,0,0,0,6.543080888,0.082612377,0.371751669,0,0,39.32665914,0,39.32665914,0.06116666667,0.03536666667,0.44056666667,0.0438,0.03503333333,41.74633184,8.04262060567,58.6329333333,5.71877268533,0.17210144933,25.8220128,0.960763073,27.5783333333,0.16680555567,0.033119658,4.075111902,3.979299004,8.298975341,25.52005301,0.07607305933
611,7594,LAN-01338,nSPC,2015,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2013-15,ForereefMid,LAN_SOUTH,2015-06-21,Forereef,Mid,20.868838,-157.048744,ROB,14,14,1.5,4,2.5,78,1.35625,0.727729335590872,3.1,30,2,1,8.51458108956451,28.0604133104456,21.0640805105151,135.605970446212,611,22.05836341,0,1.397249579,7.557229593,0,0,0,0,0,1.109097763,0,1.311474751,0,0,0,0,23.74072428,0,0,2.562713795,0,122.7968521,0,0,0,2.900202508,0,0,0,0,0,0.082002608,2.471851649,0,0,0,0,4.58915455,0,0.048420215,0.619708593,0,193.2450454,0,193.2450454,0.05953333333,0.02833333333,0.3317,0.03256666667,0.01993333333,41.90771336,8.303683967,58.8245,6.09875416667,0.176932367,25.744,0.96783353933,27.5313333333,0.13997222233,0.02670940167,4.83693833733,3.90217519067,7.80972301533,22.7447467433,0.12657534233
612,7595,LAN-01327,nSPC,2015,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2013-15,ForereefMid,LAN_SOUTH,2015-06-21,Forereef,Mid,20.880926,-157.058324,AGR,10.4,12.5,0,4,3.5,80,1.0225,0.968319988037631,4,13.5,2,1,1.47663807255896,5.99657185595534,13.6956373410218,3.94149335272096,612,12.2043908,0,0,6.752059277,0,0,0,0,0,1.153505737,0,0.820272009,0,0,0,0,0,0,0,0.783032088,0.163731686,0,0,0,0,0,0,0,0,0,0,0,1.985110981,0,0,0,0,1.156882794,0,0.09135525,0,0,25.11034062,0,25.11034062,0.0716,0.0471,0.3317,0.03256666667,0.01993333333,41.90771336,8.303683967,58.8245,6.09875416667,0.176932367,25.7407537133,0.971249395,27.367,0.22241666667,0.044337607,4.92651440433,4.23059626767,8.823269961,25.6830016533,0.10146118733
613,7596,MOL-01602,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefDeep,MOL_SOUTH,2015-06-22,Forereef,Deep,21.057969,-156.973183,AGR,21.95,55,0,2.5,12.5,30,0.84625,0.413180950967221,1.5,17,2,1,7.03745386478204,1.26127822178297,9.3816416284658,6.88303074089318,613,7.568376076,0,0,0.249045655,0,0,0,0,0,1.120826572,0,0,0,0,0,0,0.811208132,0,0,5.776523576,0.2966476,0,0,0,0,0,0,0,0,0,0,0.182929561,0.06651857,0,0,2.07916821,0,5.320063294,0,0,1.09209721,0,24.56340446,0,24.56340446,0.11386666667,0.04283333333,0.47106666667,0.09186666667,0.1063,45.2599908567,9.35058980667,57.6294,1.406726852,0.13224637667,25.60718331,0.919611665,27.1726666667,0.19844444433,0.047542735,1.01128565633,1.08765036733,1.88486411267,8.56805958533,0.06063926967
614,7597,MOL-01626,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefShallow,MOL_SOUTH,2015-06-22,Forereef,Shallow,21.070642,-157.009438,PAV,5,4,1,2,28,65,0.38,0.250220445305492,1.05,12,2,1,0.0836991779164984,1.1654758763036,2.99967184103531,4.34297914353164,614,2.419267974,0,0,1.975299646,0,0,0,0,0,0.006296612,0,0.693967885,0,0,0,0,0,0,0,3.113955722,0,0,0,0,0.017485384,0,0.059980578,0,0,0,0,0,0.031232302,0,0,0.238623394,0,0,0.0237186,0.011997942,0,0,8.591826039,0,8.591826039,0.10763333333,0.03916666667,0.45353333333,0.08733333333,0.1256,45.2992834633,9.32914398033,57.6599,1.421797454,0.13586956533,25.618851,0.925877698,27.211,0.202,0.04861111133,3.217721299,5.40077309933,6.14520827933,15.4756745003,0.17753424633
615,7598,MOL-01570,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefMid,MOL_SOUTH,2015-06-22,Forereef,Mid,21.082951,-157.070924,AGR,9.15,37.5,1,7.5,20,34,0.885,0.476770575961201,1.9,18.5,2,1,6.85936122798292,0.127817125650808,13.1117528587274,3.12095080755298,615,7.927792179,0,0,0.249045655,0,0,0,0,0,1.5043069,0,0.872603296,0,0,0,0,0,0,0,4.863150905,0.083415813,0,0,0,0,0,0,0,0,0.088273906,0,0,0.356867726,0,0,5.036448706,0,2.231977964,0,0.005998971,0,0,23.21988202,0,23.21988202,0.09053333333,0.03346666667,0.4163,0.0797,0.1443,45.2014483767,9.12368283567,57.4129333333,1.878584954,0.17149758467,25.5606441367,0.94348357533,27.3216666667,0.108361111,0.02831196567,2.161066475,2.19192087433,3.36132284233,16.671318807,0.16283105033
616,7599,MOL-01612,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefShallow,MOL_SOUTH,2015-06-22,Forereef,Shallow,21.083832,-157.149715,AGR,5.4,35,0.5,6,15,43.5,1.03875,0.663265621172753,2.55,8,2,1,10.0011507574761,3.12044397026785,11.9585666642982,3.93272003382749,616,11.45987573,0,0,2.746462334,0,0,0,10.00115076,0,2.698401494,0,0.176237899,0,0,0,0,0,0,0,0.592888615,0,0,0,0,0,0,0,0,0,0,0,0,0.839173663,0,0,0.498690938,0,0,0,0,0,0,29.01288143,10.00115076,19.01173067,0.0799,0.02656666667,0.29493333333,0.05833333333,0.1371,45.1043891033,9.13281527633,57.7165,2.224321991,0.16968599033,25.64449923,0.96734908233,27.272,0.18675,0.050213675,5.30371168233,6.96299265733,9.05551327333,25.47693676,0.17196347
617,7600,MOL-01609,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefMid,MOL_SOUTH,2015-06-22,Forereef,Mid,21.079462,-157.210834,AGR,17.65,30,3,1.5,15,50.5,1.025,0.505882205102125,2,8,2,1,12.5970951152608,4.13265710837125,7.33745172239855,2.33271512451671,617,7.39116856,0,0,1.960681036,0,0,0,0,0,1.640747489,0,0.661839624,0,0,0,0,0.656207141,0,0,0.302694074,0,0,0,0,0,0.066867271,0,0,0,0,0,0.053082522,0.176326508,0,0,1.528615769,0,11.95569011,0,0.005998971,0,0,26.39991907,0,26.39991907,0.0712,0.02283333333,0.28486666667,0.05266666667,0.13466666667,44.8959145267,9.199491263,58.1518,2.76549189833,0.170289855,25.67580645,0.96758904567,27.3146666667,0.18955555567,0.048076923,3.898526174,2.82247690733,5.10672974933,18.7989328167,0.19324200933
618,7601,MOL-01527,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefMid,MOL_SOUTH,2015-06-22,Forereef,Mid,21.06439,-156.988106,RRB,14,45,0,0,15,40,0.29,0.21206186011146,0.9,17.5,2,1,0.375886579797191,0,3.46718918303203,2.25657333805201,618,2.929068346,0,0,0.785028574,0,0,0,0,0,0.006296612,0,0.003554673,0,0,0,0,0,0,0,1.005378135,0,0,0,0,0.290235722,0.271467858,0,0,0,0,0,0,0.012029151,0,0,0.538120837,0,0.258469193,0,0,0,0,6.099649101,0,6.099649101,0.11386666667,0.04283333333,0.47106666667,0.09186666667,0.1063,45.2599908567,9.35058980667,57.6294,1.406726852,0.13224637667,25.618851,0.925877698,27.211,0.202,0.04861111133,1.07047327667,1.80420832967,1.69056451233,15.3837625127,0.09698630133
619,7602,MOL-01596,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefDeep,MOL_SOUTH,2015-06-22,Forereef,Deep,21.080061,-157.04876,AGR,22.25,89,1,0.5,2.5,7,0.40625,0.198048873690368,0.95,15.5,2,1,1.13713204570664,0.126778832302889,15.821111002034,2.24318810775331,619,8.918877186,0,0.555684204,1.112352255,0,0,0,0,0,0.254495345,0,0,0,0,0,0,0.22345354,0,0,0.746598167,0.843247546,0,0,0,0.106882244,0,0,0,0,0,0,0.089566741,0.526408859,0,0,5.950643901,0,0,0,0,0,0,19.32820999,0,19.32820999,0.09546666667,0.03496666667,0.42493333333,0.08386666667,0.1461,45.2746605033,9.189539004,57.5153333333,1.67673796333,0.15881642533,25.5847173567,0.93399411367,27.2756666667,0.14666666667,0.03579059833,2.49683789367,1.67482222267,3.18821997633,6.57869387467,0.290045662
620,7603,MOL-01630,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefShallow,MOL_SOUTH,2015-06-22,Forereef,Shallow,21.08739,-157.076872,AGR,3.55,25,0,22.5,0,52.5,0.519,0.3452603967819,1.35,8,2,1,1.18321077154817,0.140158209084447,22.7362416914037,2.51950982159312,620,14.6543007,0,0,0,0,0,0,0,0,0.081750293,0,0.849795489,0,0,0,0,0,0,0,1.65294126,0,0,0,0,0,0,0,0,0,0,0,0,0.819334369,0,0,7.605779866,0,0.912554727,0,0.002663788,0,0,26.57912049,0,26.57912049,0.09053333333,0.03346666667,0.4163,0.0797,0.1443,45.2014483767,9.12368283567,57.4129333333,1.878584954,0.17149758467,25.5606441367,0.94348357533,27.3216666667,0.108361111,0.02831196567,2.69404410233,2.61676777567,3.81788312233,18.991964288,0.33342465733
621,7604,MOL-01584,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefDeep,MOL_SOUTH,2015-06-22,Forereef,Deep,21.083145,-157.104597,AGR,20.2,62.5,0,3,20,14.5,0.36625,0.255992772457083,0.8,12.5,2,1,1.25825946196831,18.9009696926977,8.07958357857753,2.89520521072096,621,16.42982429,0,0,2.088162914,0,0,0,0,0,5.447732714,0,0.356619835,0,0,0,0,0,0,0,0.925603658,0.961766131,0,0,0,0,0.204600587,0,0,0,0,0,0.388994402,1.790260456,0,0,1.895086451,0,0.645366509,0,0,0,0,31.13401794,0,31.13401794,0.08403333333,0.029,0.33893333333,0.06453333333,0.1383,45.1361507133,9.127864085,57.539,2.08066898167,0.172705314,25.6267393733,0.95318265133,27.2663333333,0.16919444433,0.04540598267,3.44543578533,6.50803096833,6.715165778,48.345849029,0.13068493167
622,7605,MOL-01621,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefMid,MOL_SOUTH,2015-06-22,Forereef,Mid,21.08203,-157.179502,SAG,10.15,45,17.5,5,4,28.5,1.38,0.522989706705736,2.75,12,2,1,2.72231184111938,0.0198991265635535,6.7696258424389,3.70501932041331,622,4.172232453,0,0,0,0,0,0,0,0,1.541562363,0,0.273414041,0,0,0,0,0,0,0,1.014081321,0,0.338120489,0,0,0,0,0,0,0,0,0,0,1.930182319,0,0,1.335091716,0,2.612171429,0,0,0,0,13.21685613,0,13.21685613,0.07466666667,0.02343333333,0.23133333333,0.052,0.13466666667,45.02491926,9.16610369367,58.0070333333,2.49473657433,0.16666666667,25.6148894,0.964037503,27.3186666667,0.14891666667,0.03952991433,3.840124854,3.66044491133,5.50278365,15.9745128033,0.14958904133
623,7606,MOL-01526,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefShallow,MOL_SOUTH,2015-06-22,Forereef,Shallow,21.079276,-157.20759,SCR,17,52.5,1.5,3.5,25,17.5,0.68875,0.373609696496404,1.45,11,2,1,4.48665034110906,0.0913153254378006,7.76593671195386,7.83877202926908,623,6.382386001,0,0,1.619720815,0,0,0,0,0,0.486226673,0,0.562571472,0,0,0,0,0,0,0,1.013166291,5.167047789,1.008192298,0,0,0,0.086462635,0.100487907,0,0,0,0,0,0.415524599,0,0,0.064090338,0,3.276797591,0,0,0,0,20.18267441,0,20.18267441,0.07466666667,0.02343333333,0.23133333333,0.052,0.13466666667,45.02491926,9.16610369367,58.0070333333,2.49473657433,0.16666666667,25.67580645,0.96758904567,27.3146666667,0.18955555567,0.048076923,3.84617918933,2.755814599,5.06644333167,18.00858642,0.19187214633
624,7607,MOL-01652,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefDeep,MOL_SOUTH,2015-06-22,Forereef,Deep,21.070549,-157.025917,AGR,19.55,37.5,0,0,20,42.5,0.38,0.315494565159017,0.85,20,2,1,3.6035425476333,1.97515258310546,11.1150080315246,4.95758275634703,624,11.99210355,0,0,1.381981743,0,0,0,0,0,0.783230831,0,0.327117338,0,0,0,0,0,0,0,2.558480348,0.198994917,0,0,0,0.050440236,0.929435206,0,0,0,0,0,0.095234166,0.01901688,0,0,0.102567989,0,3.181910765,0.011935184,0.018836764,0,0,21.65128592,0,21.65128592,0.09843333333,0.03523333333,0.43046666667,0.08333333333,0.1455,45.3066182867,9.248618579,57.6028666667,1.55680300967,0.14915458967,25.5847173567,0.93399411367,27.2756666667,0.14666666667,0.03579059833,4.81188452967,2.485281502,5.75880527367,7.84087369667,0.34173515967
625,7610,MOL-01627,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefMid,MOL_SOUTH,2015-06-22,Forereef,Mid,21.081843,-157.17098,AGR,16.25,32.5,20,2.5,25,20,0.4775,0.329456712185409,1.4,15.5,2,1,4.84102571712642,0.427957297909998,6.55498627387827,2.83997929207116,625,4.00337556,0,0,1.17475629,0,0,0,2.180930685,0,0.329814239,0,0.669933468,0,0,0,0,0,0,0,1.148451396,0.280458984,0,0,0,0,0.355506611,0,0,0,0,0,0.0213378,0.452719421,0,0,1.761389353,0,2.266438011,0,0.018836764,0,0,14.66394858,2.180930685,12.4830179,0.07466666667,0.02343333333,0.23133333333,0.052,0.13466666667,45.02491926,9.16610369367,58.0070333333,2.49473657433,0.16666666667,25.6148894,0.964037503,27.3186666667,0.14891666667,0.03952991433,4.73247807167,4.58036402367,6.872214072,14.7727605033,0.17936073067
626,7611,MOL-01617,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefMid,MOL_SOUTH,2015-06-22,Forereef,Mid,21.060423,-156.967842,AGR,9.15,37.5,0.5,0.5,22.5,39,0.50875,0.301968130778078,1,13.5,2,1,0.926619436271715,0.0839086681378492,5.45655875332803,2.51128132042934,626,4.360615584,0,0,0,0,0,0,0,0,0.291689022,0,0,0,0,0,0,0,0,0,1.942426454,0.212489494,0,0,0,0.213536274,0.371320012,0,0,0,0,0,0.042675601,0.159539101,0,0,0.755230953,0,0.599743194,0,0.029102489,0,0,8.978368178,0,8.978368178,0.11386666667,0.04283333333,0.47106666667,0.09186666667,0.1063,45.2599908567,9.35058980667,57.6294,1.406726852,0.13224637667,25.60718331,0.919611665,27.1726666667,0.19844444433,0.047542735,0.97980770533,1.08625518767,1.898782943,8.57516520167,0.05442922367
627,7612,MOL-01629,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefMid,MOL_SOUTH,2015-06-22,Forereef,Mid,21.072128,-157.02812,AGR,16.05,27,0,1,6,66,0.265,0.188319893840968,0.55,11.5,2,1,1.17871898871391,3.33148767339869,6.9387181899464,2.84672769580333,627,3.740744633,0,0,3.607731036,0,0,0,0,0,0.64455062,0,0.283646244,0,0,0,0,0,0,0,1.135276722,0.132915914,0,0,0,0.032369852,0.125118253,0.380274211,0,0,0,0,0.026676545,2.278180995,0,0,1.344509731,0,0.563657793,0,0,0,0,14.29565255,0,14.29565255,0.09843333333,0.03523333333,0.43046666667,0.08333333333,0.1455,45.3066182867,9.248618579,57.6028666667,1.55680300967,0.14915458967,25.5847173567,0.93399411367,27.2756666667,0.14666666667,0.03579059833,4.81188452967,2.485281502,5.75880527367,7.84087369667,0.34173515967
628,7613,MOL-01622,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefShallow,MOL_SOUTH,2015-06-22,Forereef,Shallow,21.083051,-157.094472,AGR,4,15,0.5,4,5,75.5,0.94625,0.645317236203047,3.1,8.5,2,1,1.11060325339181,9.65088171561295,12.7631008566375,3.58326709822416,628,12.07814535,0,0,9.405798846,0,0,0,0.729806797,0,0.440933282,0,0.80796463,0,0,0,0,0,0,0,2.474829038,0,0,0,0,0,0.032269228,0,0,0,0,0,0,0.453150247,0,0,0.666118743,0,0,0,0.018836764,0,0,27.10785292,0.729806797,26.37804613,0.08856666667,0.03223333333,0.4132,0.075,0.1419,45.1601940333,9.11690624233,57.3980666667,1.960496991,0.17451690833,25.6055023033,0.943427455,27.2546666667,0.17899999967,0.04113247867,10.0889364323,9.28251504667,14.1498402457,17.26394149,0.30383561633
629,7614,MOL-01556,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefMid,MOL_SOUTH,2015-06-22,Forereef,Mid,21.08506,-157.114597,AGR,14.8,57.5,5,4.5,0,33,0.36125,0.215408079143676,0.8,10.5,2,1,0,1.2560299006764,5.8950080242889,2.88149238607466,629,5.61030137,0,0,0.668359088,0,0,0,0,0,1.390421364,0,0.25368409,0,0,0,0,0,0,0,0.378845486,0,0,0,0,0,0.077980887,0,0,0,0,0,0.060664808,0.321051688,0,0,1.271221531,0,0,0,0,0,0,10.03253031,0,10.03253031,0.08403333333,0.029,0.33893333333,0.06453333333,0.1383,45.1361507133,9.127864085,57.539,2.08066898167,0.172705314,25.5883676367,0.95814582967,27.295,0.145472222,0.03846153833,3.37028264,3.383678337,4.87320747067,11.9286579103,0.16118721467
630,7615,MOL-01610,nSPC,2015,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2013-15,ForereefShallow,MOL_SOUTH,2015-06-22,Forereef,Shallow,21.081395,-157.190171,AGR,13.9,30,27.5,5.5,14,23,0.83875,0.562581989909342,1.75,11.5,2,1,1.45844038263308,0.17607758127099,11.8587842127874,2.01850682997442,630,4.090034752,0,0,7.172871209,0,0,0,0,0,0.163245433,0,0.2314538,0,0,0,0,0,0,0,0.364815454,0.163731686,0,0,0,0,0.651622913,0,0,0,0,0,0.053082522,0.475749388,0,0,0.749060536,0,1.396141315,0,0,0,0,15.51180901,0,15.51180901,0.07466666667,0.02343333333,0.23133333333,0.052,0.13466666667,45.02491926,9.16610369367,58.0070333333,2.49473657433,0.16666666667,25.6673696867,0.96575829167,27.2966666667,0.18655555567,0.048076923,3.44439807467,2.39984108767,4.88780701267,12.9906988433,0.16831050233
631,7616,OAH-02114,nSPC,2015,MHI,Main Hawaiian Islands,Oahu,OAH_SOUTH,2013-15,ForereefDeep,OAH_SOUTH,2015-06-23,Forereef,Deep,21.249638,-157.771685,PAV,21.1,1.5,0,1,21,76.5,0.40625,0.307554971255854,1.2,45,2,1,0,16.6394540200504,6.17882104664287,1.75711902326831,631,4.66943398,0,0,0.25032908,0,0,0,0,0,17.04021372,0,0.045406552,0,0,0,0,0,0,0,0.158189281,0,0,0,0,0.006841086,0.40354487,0,0,0,0,0,0.216545628,0.116530707,0,0,1.25221892,0,0,0,0.033781433,0.382358837,0,24.57539409,0,24.57539409,0.06993333333,0.01923333333,0.15426666667,0.02603333333,0.13526666667,45.1018004533,9.39818939167,58.2239333333,1.938633102,0.141304348,25.5769447,0.997135968,27.142,0.21230555567,0.059294872,5.90537031833,3.079985565,7.353704634,13.9752275267,0.24831050233
632,7617,OAH-02032,nSPC,2015,MHI,Main Hawaiian Islands,Oahu,OAH_SOUTH,2013-15,ForereefMid,OAH_SOUTH,2015-06-23,Forereef,Mid,21.259926,-157.768376,PAV,14.65,9,0,1,1,89,0.3025,0.175939060145158,0.7,28,2,1,2.84337867816801,1.85653195571824,6.92229870343931,4.83505584605747,632,6.070242565,0,0,0.915632393,0,0,0,0,0,0.852084145,0,0.254201455,0,0,2.701933317,0,0,0,0,1.39115921,0,0,0,0,0.431330408,0.769957892,0.058622382,0,0,0,0,0,0.426473166,0,0,2.338605988,0,0,0,0.041357719,0.205664542,0,16.45726518,0,16.45726518,0.0703,0.01913333333,0.1476,0.02556666667,0.13706666667,44.8925605033,9.35228089867,58.1291,2.195635417,0.150362319,25.5769447,0.997135968,27.142,0.21230555567,0.059294872,4.180773744,2.229316358,5.264781989,11.1281132933,0.23917808233
